sensor_id,timestamp,pm2_5,pm10,so2,no2,health_environment
3,2025-03-30T14:35:40.839022,111.95,364.28,229.46,346.58,unhealthy
3,2025-03-30T14:35:41.839588,91.43,383.66,119.37,248.61,unhealthy
3,2025-03-30T14:35:42.839828,195.35,252.82,116.02,12.68,unhealthy
3,2025-03-30T14:35:43.840476,80.23,174.99,275.68,253.58,unhealthy
3,2025-03-30T14:35:44.840727,222.56,239.0,111.63,363.23,unhealthy
3,2025-03-30T14:35:45.841175,167.96,203.96,118.28,29.57,unhealthy
3,2025-03-30T14:35:46.842090,54.42,109.76,96.61,247.89,good
3,2025-03-30T14:35:47.842546,51.16,488.38,16.46,245.34,moderate
3,2025-03-30T14:35:48.843231,247.54,9.19,257.11,41.22,unhealthy
3,2025-03-30T14:35:49.843938,213.05,1.66,177.83,120.36,unhealthy
3,2025-03-30T14:35:50.844680,223.29,468.77,168.68,250.18,unhealthy
3,2025-03-30T14:35:51.845271,150.86,207.49,15.37,245.31,unhealthy
3,2025-03-30T14:35:52.845919,217.76,303.74,198.6,358.82,unhealthy
3,2025-03-30T14:35:53.846268,119.24,391.31,60.29,246.74,unhealthy
3,2025-03-30T14:35:54.846720,125.17,372.92,52.24,252.79,unhealthy
3,2025-03-30T14:35:55.847406,74.6,449.49,164.58,250.05,unhealthy
3,2025-03-30T14:35:56.848148,34.12,157.61,32.39,61.1,moderate
3,2025-03-30T14:35:57.848666,75.38,445.33,268.98,373.94,unhealthy
3,2025-03-30T14:35:58.849323,6.11,197.81,252.83,154.62,unhealthy
3,2025-03-30T14:35:59.849772,120.23,140.57,162.95,466.59,unhealthy
3,2025-03-30T14:36:00.850889,73.67,336.14,181.88,275.27,unhealthy
3,2025-03-30T14:36:01.851623,137.88,417.74,90.11,87.35,unhealthy
3,2025-03-30T14:36:02.852483,123.31,77.93,31.83,491.61,unhealthy
3,2025-03-30T14:36:03.853316,58.45,14.26,205.95,445.43,unhealthy
3,2025-03-30T14:36:04.854027,209.91,414.12,202.3,257.03,unhealthy
3,2025-03-30T14:36:05.855098,5.82,377.44,265.19,253.25,unhealthy
3,2025-03-30T14:36:06.855695,148.98,323.51,26.32,245.66,unhealthy
3,2025-03-30T14:36:07.856318,230.9,260.31,290.4,348.42,unhealthy
3,2025-03-30T14:36:08.857200,194.05,461.25,10.84,245.17,unhealthy
3,2025-03-30T14:36:09.858128,220.78,163.78,143.86,60.67,unhealthy
3,2025-03-30T14:36:10.859535,55.07,282.11,162.79,168.99,unhealthy
3,2025-03-30T14:36:11.860335,144.37,275.64,138.7,392.19,unhealthy
3,2025-03-30T14:36:12.861002,30.9,376.72,22.83,245.55,moderate
3,2025-03-30T14:36:13.861502,246.59,223.73,184.16,454.53,unhealthy
3,2025-03-30T14:36:14.861975,244.93,95.45,99.29,121.49,moderate
3,2025-03-30T14:36:15.862626,77.87,27.38,178.28,250.49,moderate
3,2025-03-30T14:36:16.863370,144.33,148.85,283.82,253.84,unhealthy
3,2025-03-30T14:36:17.864711,5.0,40.03,37.59,425.06,moderate
3,2025-03-30T14:36:18.865141,38.5,204.82,1.12,286.83,unhealthy
3,2025-03-30T14:36:19.865896,52.81,121.2,100.15,491.8,unhealthy
3,2025-03-30T14:36:20.866496,7.15,169.62,243.0,454.28,unhealthy
3,2025-03-30T14:36:21.867005,12.28,136.31,226.7,252.02,moderate
3,2025-03-30T14:36:22.867536,34.61,407.17,165.86,450.11,unhealthy
3,2025-03-30T14:36:23.868408,231.87,84.52,142.97,270.64,unhealthy
3,2025-03-30T14:36:24.869854,45.24,378.38,7.55,12.83,moderate
3,2025-03-30T14:36:25.870504,116.04,217.1,70.31,58.59,unhealthy
3,2025-03-30T14:36:26.871029,161.98,185.58,27.75,370.16,unhealthy
3,2025-03-30T14:36:27.871781,56.33,395.67,228.81,283.12,unhealthy
3,2025-03-30T14:36:28.872268,78.07,426.9,124.82,297.37,unhealthy
3,2025-03-30T14:36:29.873042,87.72,111.32,210.35,310.81,unhealthy
3,2025-03-30T14:36:30.873553,115.87,242.14,182.07,8.16,unhealthy
3,2025-03-30T14:36:31.874436,150.49,198.43,291.99,254.1,unhealthy
3,2025-03-30T14:36:32.875475,96.92,272.42,73.12,90.14,moderate
3,2025-03-30T14:36:33.876279,216.38,349.81,246.02,57.11,unhealthy
3,2025-03-30T14:36:34.877095,98.99,191.39,13.86,7.89,moderate
3,2025-03-30T14:36:35.877779,47.95,39.83,7.47,193.14,good
3,2025-03-30T14:36:36.878266,42.7,465.97,55.4,52.12,moderate
3,2025-03-30T14:36:37.878905,22.85,401.35,210.45,402.38,unhealthy
3,2025-03-30T14:36:38.879634,67.35,299.16,113.8,481.91,unhealthy
3,2025-03-30T14:36:39.880400,245.1,325.54,147.53,324.1,unhealthy
3,2025-03-30T14:36:40.881100,51.6,212.49,41.79,330.74,unhealthy
3,2025-03-30T14:36:41.882027,124.61,460.02,141.22,384.4,unhealthy
3,2025-03-30T14:36:42.882695,220.64,201.26,190.76,98.42,unhealthy
3,2025-03-30T14:36:43.883678,172.13,155.76,241.57,482.61,unhealthy
3,2025-03-30T14:36:44.884347,11.45,405.64,45.78,364.09,unhealthy
3,2025-03-30T14:36:45.885583,134.68,7.08,267.07,253.31,unhealthy
3,2025-03-30T14:36:46.886409,22.88,253.88,64.42,36.99,moderate
3,2025-03-30T14:36:47.886974,100.31,471.97,136.07,448.66,unhealthy
3,2025-03-30T14:36:48.888502,214.37,487.0,273.12,72.25,unhealthy
3,2025-03-30T14:36:49.889222,70.97,275.93,272.21,347.96,unhealthy
3,2025-03-30T14:36:50.890180,140.4,41.33,153.64,249.7,unhealthy
3,2025-03-30T14:36:51.890663,186.05,5.48,292.27,433.93,unhealthy
3,2025-03-30T14:36:52.891137,91.31,3.68,33.89,136.47,good
3,2025-03-30T14:36:53.892043,226.25,115.61,134.06,249.08,unhealthy
3,2025-03-30T14:36:54.892670,52.48,79.77,282.7,353.3,unhealthy
3,2025-03-30T14:36:55.893384,185.84,231.19,54.26,273.37,unhealthy
3,2025-03-30T14:36:56.893942,21.17,430.08,168.02,303.53,unhealthy
3,2025-03-30T14:36:57.894756,227.89,22.86,258.4,358.8,unhealthy
3,2025-03-30T14:36:58.895224,195.61,165.83,273.85,177.76,unhealthy
3,2025-03-30T14:36:59.895959,22.5,122.01,131.61,331.42,unhealthy
3,2025-03-30T14:37:00.896357,35.7,311.76,157.67,150.48,unhealthy
3,2025-03-30T14:37:01.897157,38.63,35.93,41.09,64.8,good
3,2025-03-30T14:37:02.897815,32.28,21.81,295.89,118.88,moderate
3,2025-03-30T14:37:03.898339,56.34,209.77,86.28,247.56,moderate
3,2025-03-30T14:37:04.898903,179.54,40.22,177.86,250.47,unhealthy
3,2025-03-30T14:37:05.899407,120.52,104.18,262.77,47.69,unhealthy
3,2025-03-30T14:37:06.899854,143.59,329.48,272.76,143.56,unhealthy
3,2025-03-30T14:37:07.900470,24.2,172.34,25.29,184.23,moderate
3,2025-03-30T14:37:08.901103,74.45,203.5,95.45,138.87,moderate
3,2025-03-30T14:37:09.901614,243.36,206.32,273.16,319.2,unhealthy
3,2025-03-30T14:37:10.902369,246.36,203.91,102.8,248.09,unhealthy
3,2025-03-30T14:37:11.902834,160.83,77.92,137.7,182.72,unhealthy
3,2025-03-30T14:37:12.903323,245.37,334.35,181.49,120.66,unhealthy
3,2025-03-30T14:37:13.904127,101.69,165.98,216.41,413.78,unhealthy
3,2025-03-30T14:37:14.904689,50.5,44.71,267.97,253.33,moderate
3,2025-03-30T14:37:15.905240,247.24,452.53,155.39,249.76,unhealthy
3,2025-03-30T14:37:16.906001,58.26,354.51,86.34,342.91,unhealthy
3,2025-03-30T14:37:17.906761,145.87,189.3,175.84,250.41,unhealthy
3,2025-03-30T14:37:18.907480,224.33,360.86,133.35,249.06,unhealthy
3,2025-03-30T14:37:19.908029,119.35,164.62,159.45,249.89,unhealthy
3,2025-03-30T14:37:20.908509,240.01,144.71,4.94,36.26,moderate
3,2025-03-30T14:37:21.909041,231.74,91.3,29.74,281.68,unhealthy
3,2025-03-30T14:37:22.909872,177.07,423.8,152.24,168.24,unhealthy
3,2025-03-30T14:37:23.910457,187.73,151.28,172.47,232.34,unhealthy
3,2025-03-30T14:37:24.910861,21.79,257.77,267.55,82.15,unhealthy
3,2025-03-30T14:37:25.911896,164.72,102.43,17.6,245.38,moderate
3,2025-03-30T14:37:26.912852,88.4,129.22,178.77,491.79,unhealthy
3,2025-03-30T14:37:27.913745,31.2,161.23,176.41,250.43,unhealthy
3,2025-03-30T14:37:28.914210,99.41,178.09,148.67,249.54,unhealthy
3,2025-03-30T14:37:29.914967,128.64,447.51,264.38,253.22,unhealthy
3,2025-03-30T14:37:30.915450,61.29,287.52,9.28,253.6,unhealthy
3,2025-03-30T14:37:31.916058,78.81,70.77,11.22,348.29,moderate
3,2025-03-30T14:37:32.916820,48.84,257.73,289.78,412.19,unhealthy
3,2025-03-30T14:37:33.917522,142.23,142.18,187.54,6.07,unhealthy
3,2025-03-30T14:37:34.918419,156.29,213.23,201.47,251.22,unhealthy
3,2025-03-30T14:37:35.919108,240.42,326.45,20.54,248.08,unhealthy
3,2025-03-30T14:37:36.920090,25.23,388.05,115.3,44.45,unhealthy
3,2025-03-30T14:37:37.921082,105.84,474.95,65.19,389.2,unhealthy
3,2025-03-30T14:37:38.921797,58.37,471.96,18.71,405.77,unhealthy
3,2025-03-30T14:37:39.922289,103.41,35.38,251.83,92.35,unhealthy
3,2025-03-30T14:37:40.922902,50.21,373.12,154.37,432.79,unhealthy
3,2025-03-30T14:37:41.923498,37.58,392.49,248.01,378.98,unhealthy
3,2025-03-30T14:37:42.924529,153.1,495.77,177.98,87.81,unhealthy
3,2025-03-30T14:37:43.925365,195.95,296.23,150.65,249.61,unhealthy
3,2025-03-30T14:37:44.926163,69.5,23.68,269.97,13.65,moderate
3,2025-03-30T14:37:45.926642,123.38,250.59,231.32,496.32,unhealthy
3,2025-03-30T14:37:46.927500,248.81,188.57,29.23,34.17,unhealthy
3,2025-03-30T14:37:47.928145,216.06,2.08,89.41,247.66,moderate
3,2025-03-30T14:37:48.928910,192.3,215.82,8.58,389.47,unhealthy
3,2025-03-30T14:37:49.929412,15.4,211.91,161.47,215.58,unhealthy
3,2025-03-30T14:37:50.930017,242.39,397.85,203.29,460.91,unhealthy
3,2025-03-30T14:37:51.930493,213.93,499.38,2.77,301.52,unhealthy
3,2025-03-30T14:37:52.930929,56.99,17.7,43.29,10.02,good
3,2025-03-30T14:37:53.931578,199.25,335.75,142.89,25.09,unhealthy
3,2025-03-30T14:37:54.932336,152.18,375.98,57.7,246.65,unhealthy
3,2025-03-30T14:37:55.932807,195.99,153.53,25.75,384.6,unhealthy
3,2025-03-30T14:37:56.933886,28.58,345.83,258.4,253.03,unhealthy
3,2025-03-30T14:37:57.934597,154.58,73.18,11.61,127.74,moderate
3,2025-03-30T14:37:58.935713,229.4,140.07,96.74,263.11,unhealthy
3,2025-03-30T14:37:59.936188,249.8,201.12,105.99,248.19,unhealthy
3,2025-03-30T14:38:00.936695,208.44,286.05,189.83,260.92,unhealthy
3,2025-03-30T14:38:01.937352,46.14,273.86,152.52,249.67,unhealthy
3,2025-03-30T14:38:02.938429,203.35,498.35,67.51,376.16,unhealthy
3,2025-03-30T14:38:03.938908,84.53,317.47,60.09,74.53,moderate
3,2025-03-30T14:38:04.939408,49.43,493.24,145.35,402.96,unhealthy
3,2025-03-30T14:38:05.940062,64.16,198.75,228.85,190.83,unhealthy
3,2025-03-30T14:38:06.940529,83.89,166.63,224.83,55.1,unhealthy
3,2025-03-30T14:38:07.941132,227.66,268.55,152.75,223.08,unhealthy
3,2025-03-30T14:38:08.941665,53.71,198.21,68.55,247.0,moderate
3,2025-03-30T14:38:09.942649,154.08,206.39,119.65,248.62,unhealthy
3,2025-03-30T14:38:10.943354,73.1,212.39,247.88,402.14,unhealthy
3,2025-03-30T14:38:11.944345,6.18,249.06,29.71,28.19,moderate
3,2025-03-30T14:38:12.945254,122.83,384.21,208.06,282.72,unhealthy
3,2025-03-30T14:38:13.946107,201.23,421.0,160.55,249.92,unhealthy
3,2025-03-30T14:38:14.946976,115.53,289.76,147.27,389.27,unhealthy
3,2025-03-30T14:38:15.947556,112.78,292.33,161.72,454.89,unhealthy
3,2025-03-30T14:38:16.947990,108.58,470.0,227.61,252.05,unhealthy
3,2025-03-30T14:38:17.948723,244.19,163.54,262.7,457.21,unhealthy
3,2025-03-30T14:38:18.949582,14.7,426.26,87.7,274.39,unhealthy
3,2025-03-30T14:38:19.950187,77.5,340.27,195.84,278.69,unhealthy
3,2025-03-30T14:38:20.950783,222.06,276.49,88.21,247.62,unhealthy
3,2025-03-30T14:38:21.951704,9.52,6.89,257.41,352.85,unhealthy
3,2025-03-30T14:38:22.952377,146.92,321.02,159.2,55.65,unhealthy
3,2025-03-30T14:38:23.953022,204.13,66.63,32.24,245.85,moderate
3,2025-03-30T14:38:24.953512,52.45,396.8,231.78,252.18,unhealthy
3,2025-03-30T14:38:25.953912,211.29,36.32,126.48,178.54,unhealthy
3,2025-03-30T14:38:26.954546,150.59,353.6,170.57,412.81,unhealthy
3,2025-03-30T14:38:27.955286,85.29,362.66,31.82,224.25,unhealthy
3,2025-03-30T14:38:28.955884,139.86,226.08,226.58,451.07,unhealthy
3,2025-03-30T14:38:29.956679,204.61,470.82,48.53,255.13,unhealthy
3,2025-03-30T14:38:30.964150,139.1,469.75,155.41,429.16,unhealthy
3,2025-03-30T14:38:31.964458,41.28,36.96,209.17,251.47,moderate
3,2025-03-30T14:38:32.964966,106.51,338.3,5.66,254.25,unhealthy
3,2025-03-30T14:38:33.965713,95.48,134.55,115.61,248.49,moderate
3,2025-03-30T14:38:34.966682,100.09,283.96,3.17,244.92,unhealthy
3,2025-03-30T14:38:35.967380,65.27,452.17,218.81,345.35,unhealthy
3,2025-03-30T14:38:36.968260,151.53,240.79,22.17,307.41,unhealthy
3,2025-03-30T14:38:37.968598,155.61,493.78,94.37,203.61,unhealthy
3,2025-03-30T14:38:38.969920,3.95,318.27,150.15,213.0,unhealthy
3,2025-03-30T14:38:39.970497,175.19,57.58,96.47,318.79,unhealthy
3,2025-03-30T14:38:40.971408,59.45,443.92,53.38,278.31,unhealthy
3,2025-03-30T14:38:41.971911,249.95,318.92,167.86,196.42,unhealthy
3,2025-03-30T14:38:42.973020,234.34,280.93,177.5,60.26,unhealthy
3,2025-03-30T14:38:43.974264,71.17,294.74,237.38,231.13,unhealthy
3,2025-03-30T14:38:44.974991,85.3,28.97,222.22,348.63,unhealthy
3,2025-03-30T14:38:45.975909,141.13,385.77,211.96,477.21,unhealthy
3,2025-03-30T14:38:46.977068,212.84,66.75,273.37,253.51,unhealthy
3,2025-03-30T14:38:47.978400,150.88,448.98,95.0,389.47,unhealthy
3,2025-03-30T14:38:48.979254,133.82,378.39,294.62,87.74,unhealthy
3,2025-03-30T14:38:49.980133,131.15,428.21,165.85,250.09,unhealthy
3,2025-03-30T14:38:50.980616,223.4,431.25,217.67,356.11,unhealthy
3,2025-03-30T14:38:51.981295,200.87,195.68,269.1,295.23,unhealthy
3,2025-03-30T14:38:52.981738,137.72,305.38,110.09,308.04,unhealthy
3,2025-03-30T14:38:53.982810,168.78,415.84,86.0,418.11,unhealthy
3,2025-03-30T14:38:54.983497,184.76,78.18,10.42,162.91,moderate
3,2025-03-30T14:38:55.983989,233.46,255.18,299.08,388.57,unhealthy
3,2025-03-30T14:38:56.984741,202.66,365.81,134.41,73.49,unhealthy
3,2025-03-30T14:38:57.985810,172.26,218.91,171.68,250.28,unhealthy
3,2025-03-30T14:38:58.986491,216.78,348.77,173.06,115.96,unhealthy
3,2025-03-30T14:38:59.987128,16.17,96.97,214.11,185.05,moderate
3,2025-03-30T14:39:00.987756,0.64,426.74,4.27,80.36,moderate
3,2025-03-30T14:39:01.988458,70.03,129.52,181.57,473.78,unhealthy
3,2025-03-30T14:39:02.988770,42.47,61.77,176.49,260.84,unhealthy
3,2025-03-30T14:39:03.989624,207.69,137.45,169.46,250.2,unhealthy
3,2025-03-30T14:39:04.990083,94.04,374.88,293.24,124.04,unhealthy
3,2025-03-30T14:39:05.990590,9.04,239.02,180.6,250.56,unhealthy
3,2025-03-30T14:39:06.991253,19.48,270.94,72.14,247.11,moderate
3,2025-03-30T14:39:07.992151,82.52,374.53,160.93,205.96,unhealthy
3,2025-03-30T14:39:08.992674,48.59,462.87,271.78,114.66,unhealthy
3,2025-03-30T14:39:09.993205,70.48,398.43,205.14,29.88,unhealthy
3,2025-03-30T14:39:10.993791,153.66,275.01,226.65,293.79,unhealthy
3,2025-03-30T14:39:11.994330,135.81,405.82,135.66,249.13,unhealthy
3,2025-03-30T14:39:12.995027,212.01,200.36,191.87,250.92,unhealthy
3,2025-03-30T14:39:13.995809,80.75,75.17,98.79,70.96,good
3,2025-03-30T14:39:14.996474,85.97,14.81,57.29,246.64,good
3,2025-03-30T14:39:15.997465,66.42,100.62,106.98,36.92,moderate
3,2025-03-30T14:39:16.998209,145.48,254.77,225.2,471.9,unhealthy
3,2025-03-30T14:39:17.998648,215.6,142.5,213.96,285.21,unhealthy
3,2025-03-30T14:39:18.999382,235.18,246.48,282.3,48.37,unhealthy
3,2025-03-30T14:39:20.000364,239.41,241.96,162.23,283.7,unhealthy
3,2025-03-30T14:39:21.001268,151.0,182.78,229.51,84.1,unhealthy
3,2025-03-30T14:39:22.001857,69.78,179.34,188.19,93.79,unhealthy
3,2025-03-30T14:39:23.002415,35.39,131.54,88.26,318.88,moderate
3,2025-03-30T14:39:24.002950,141.26,113.31,40.56,111.87,moderate
3,2025-03-30T14:39:25.003673,48.45,242.57,18.47,348.1,unhealthy
3,2025-03-30T14:39:26.004471,106.22,387.66,93.64,327.65,unhealthy
3,2025-03-30T14:39:27.005348,140.48,264.24,39.39,445.59,unhealthy
3,2025-03-30T14:39:28.006107,133.57,16.74,242.64,252.53,unhealthy
3,2025-03-30T14:39:29.006821,53.04,178.74,149.67,22.66,unhealthy
3,2025-03-30T14:39:30.007499,150.91,181.28,83.31,58.39,unhealthy
3,2025-03-30T14:39:31.008095,28.01,233.47,109.19,51.62,unhealthy
3,2025-03-30T14:39:32.008568,42.25,489.62,288.05,253.97,unhealthy
3,2025-03-30T14:39:33.009357,145.93,235.49,8.74,61.26,unhealthy
3,2025-03-30T14:39:34.009869,239.62,425.35,117.31,255.92,unhealthy
3,2025-03-30T14:39:35.010350,204.91,273.77,269.98,65.5,unhealthy
3,2025-03-30T14:39:36.011285,174.28,247.27,220.24,345.03,unhealthy
3,2025-03-30T14:39:37.011827,96.25,20.44,210.27,142.15,moderate
3,2025-03-30T14:39:38.012504,35.34,364.94,207.13,338.03,unhealthy
3,2025-03-30T14:39:39.013481,42.24,56.15,89.54,432.41,moderate
3,2025-03-30T14:39:40.014038,101.83,251.18,114.6,399.56,unhealthy
3,2025-03-30T14:39:41.014697,167.32,182.97,215.85,187.76,unhealthy
3,2025-03-30T14:39:42.015215,134.19,159.0,48.13,246.35,unhealthy
3,2025-03-30T14:39:43.016013,126.35,499.52,102.76,274.74,unhealthy
3,2025-03-30T14:39:44.016888,169.1,7.99,297.68,440.78,unhealthy
3,2025-03-30T14:39:45.017501,32.13,190.78,193.48,62.03,unhealthy
3,2025-03-30T14:39:46.018300,2.58,306.4,62.42,417.47,unhealthy
3,2025-03-30T14:39:47.019226,96.16,296.23,146.91,254.73,unhealthy
3,2025-03-30T14:39:48.020125,245.93,405.06,296.1,32.67,unhealthy
3,2025-03-30T14:39:49.020627,131.69,465.78,242.12,52.08,unhealthy
3,2025-03-30T14:39:50.021512,222.04,237.41,170.76,250.25,unhealthy
3,2025-03-30T14:39:51.022358,137.0,460.32,285.77,417.61,unhealthy
3,2025-03-30T14:39:52.023215,62.46,80.46,280.0,191.74,moderate
3,2025-03-30T14:39:53.023897,70.96,281.48,42.12,378.81,unhealthy
3,2025-03-30T14:39:54.024557,246.08,51.08,48.11,104.16,moderate
3,2025-03-30T14:39:55.025301,182.45,266.09,28.27,245.72,unhealthy
3,2025-03-30T14:39:56.026083,105.76,471.55,39.96,246.09,unhealthy
3,2025-03-30T14:39:57.026938,183.82,437.92,280.1,389.0,unhealthy
3,2025-03-30T14:39:58.027651,113.89,247.95,143.86,403.44,unhealthy
3,2025-03-30T14:39:59.028444,107.16,195.18,5.68,257.63,unhealthy
3,2025-03-30T14:40:00.029260,128.92,248.65,251.61,48.49,unhealthy
3,2025-03-30T14:40:01.029917,108.78,163.72,279.48,171.51,unhealthy
3,2025-03-30T14:40:02.030815,208.54,143.59,96.91,206.52,unhealthy
3,2025-03-30T14:40:03.031565,176.13,260.7,222.08,113.0,unhealthy
3,2025-03-30T14:40:04.032352,192.07,64.8,133.1,49.16,unhealthy
3,2025-03-30T14:40:05.032932,33.28,207.03,293.98,191.89,unhealthy
3,2025-03-30T14:40:06.033819,139.12,478.07,213.37,131.52,unhealthy
3,2025-03-30T14:40:07.034148,155.36,370.3,296.08,147.16,unhealthy
3,2025-03-30T14:40:08.035140,242.47,220.1,228.9,252.09,unhealthy
3,2025-03-30T14:40:09.035893,101.34,61.0,210.87,131.09,unhealthy
3,2025-03-30T14:40:10.036596,150.31,260.22,281.87,106.64,unhealthy
3,2025-03-30T14:40:11.037213,165.82,406.44,254.25,79.61,unhealthy
3,2025-03-30T14:40:12.038400,142.06,346.34,109.88,248.31,unhealthy
3,2025-03-30T14:40:13.039064,9.94,495.83,61.15,50.28,moderate
3,2025-03-30T14:40:14.039878,43.08,417.13,60.66,316.35,unhealthy
3,2025-03-30T14:40:15.040458,43.53,486.37,278.69,204.22,unhealthy
3,2025-03-30T14:40:16.041354,223.63,291.19,102.92,58.75,unhealthy
3,2025-03-30T14:40:17.042414,248.23,436.53,117.38,196.23,unhealthy
3,2025-03-30T14:40:18.043388,113.4,181.03,295.23,387.75,unhealthy
3,2025-03-30T14:40:19.043872,178.6,243.28,286.21,158.45,unhealthy
3,2025-03-30T14:40:20.044456,108.01,309.74,195.72,251.04,unhealthy
3,2025-03-30T14:40:21.044951,130.4,92.79,278.38,253.67,unhealthy
3,2025-03-30T14:40:22.045417,224.2,350.85,2.24,260.84,unhealthy
3,2025-03-30T14:40:23.046316,190.93,62.83,252.67,277.59,unhealthy
3,2025-03-30T14:40:24.047050,122.12,393.5,179.09,250.51,unhealthy
3,2025-03-30T14:40:25.047642,133.12,435.94,20.94,340.34,unhealthy
3,2025-03-30T14:40:26.048591,231.46,208.81,138.48,126.76,unhealthy
3,2025-03-30T14:40:27.049241,36.03,339.31,73.14,247.14,moderate
3,2025-03-30T14:40:28.050047,122.43,113.75,280.85,253.74,unhealthy
3,2025-03-30T14:40:29.050574,100.18,88.16,73.17,392.66,unhealthy
3,2025-03-30T14:40:30.051828,220.02,340.12,26.49,338.88,unhealthy
3,2025-03-30T14:40:31.052548,188.0,128.18,295.48,158.66,unhealthy
3,2025-03-30T14:40:32.053028,179.02,76.0,250.8,252.79,unhealthy
3,2025-03-30T14:40:33.053828,31.67,405.26,129.28,314.53,unhealthy
3,2025-03-30T14:40:34.055065,169.52,498.19,228.72,252.09,unhealthy
3,2025-03-30T14:40:35.055538,112.45,276.21,65.52,430.87,unhealthy
3,2025-03-30T14:40:36.056307,118.08,472.62,39.03,100.27,unhealthy
3,2025-03-30T14:40:37.057271,204.61,50.61,27.31,63.62,moderate
3,2025-03-30T14:40:38.058422,121.14,4.73,244.29,335.6,unhealthy
3,2025-03-30T14:40:39.059204,232.1,135.17,48.99,46.89,moderate
3,2025-03-30T14:40:40.059937,165.91,248.13,252.36,459.54,unhealthy
3,2025-03-30T14:40:41.060803,55.92,170.66,214.45,239.61,unhealthy
3,2025-03-30T14:40:42.061339,6.61,306.27,198.89,494.23,unhealthy
3,2025-03-30T14:40:43.062009,168.34,373.84,268.2,352.89,unhealthy
3,2025-03-30T14:40:44.062820,26.77,427.33,42.4,181.78,moderate
3,2025-03-30T14:40:45.063252,248.77,387.24,132.05,78.23,unhealthy
3,2025-03-30T14:40:46.064014,164.65,96.19,42.5,56.17,moderate
3,2025-03-30T14:40:47.064900,85.14,133.11,130.4,248.96,moderate
3,2025-03-30T14:40:48.065470,0.86,134.64,248.5,232.13,unhealthy
3,2025-03-30T14:40:49.066385,198.26,453.95,95.05,320.71,unhealthy
3,2025-03-30T14:40:50.066885,61.16,325.01,202.41,136.3,unhealthy
3,2025-03-30T14:40:51.067333,94.29,482.64,106.78,167.78,unhealthy
3,2025-03-30T14:40:52.067849,197.26,54.42,168.54,237.73,unhealthy
3,2025-03-30T14:40:53.068812,228.15,49.09,69.52,43.59,moderate
3,2025-03-30T14:40:54.069521,40.74,3.02,256.99,211.55,unhealthy
3,2025-03-30T14:40:55.070325,109.02,261.27,111.71,316.4,unhealthy
3,2025-03-30T14:40:56.071004,151.16,224.67,140.97,70.53,unhealthy
3,2025-03-30T14:40:57.071414,101.64,472.26,4.36,149.82,unhealthy
3,2025-03-30T14:40:58.071768,47.43,442.53,179.79,44.87,unhealthy
3,2025-03-30T14:40:59.072317,95.56,120.79,41.44,379.15,moderate
3,2025-03-30T14:41:00.072805,192.08,255.56,75.47,356.55,unhealthy
3,2025-03-30T14:41:01.073351,111.89,365.25,89.69,194.82,unhealthy
3,2025-03-30T14:41:02.074126,0.5,304.27,258.2,82.21,unhealthy
3,2025-03-30T14:41:03.075040,70.05,109.53,41.55,246.14,good
3,2025-03-30T14:41:04.076473,123.76,164.87,106.05,152.99,unhealthy
3,2025-03-30T14:41:05.076618,85.59,236.86,228.83,252.09,unhealthy
3,2025-03-30T14:41:06.077422,182.47,494.95,242.23,354.54,unhealthy
3,2025-03-30T14:41:07.077749,24.07,28.32,233.48,454.17,unhealthy
3,2025-03-30T14:41:08.078363,39.33,15.07,220.97,180.31,moderate
3,2025-03-30T14:41:09.079180,241.17,461.47,111.74,430.51,unhealthy
3,2025-03-30T14:41:10.079994,223.06,275.13,155.85,148.17,unhealthy
3,2025-03-30T14:41:11.080464,87.4,1.92,241.09,495.74,unhealthy
3,2025-03-30T14:41:12.081295,42.44,98.21,117.78,337.93,unhealthy
3,2025-03-30T14:41:13.082095,137.77,301.43,276.25,461.15,unhealthy
3,2025-03-30T14:41:14.082600,194.55,343.74,122.94,376.7,unhealthy
3,2025-03-30T14:41:15.083193,159.33,281.23,63.75,191.56,unhealthy
3,2025-03-30T14:41:16.083788,236.05,457.77,66.08,86.78,unhealthy
3,2025-03-30T14:41:17.084319,86.22,377.13,288.84,474.43,unhealthy
3,2025-03-30T14:41:18.084830,163.71,194.92,237.25,252.36,unhealthy
3,2025-03-30T14:41:19.085629,85.39,104.77,281.14,86.61,moderate
3,2025-03-30T14:41:20.086297,18.24,408.73,46.01,362.72,unhealthy
3,2025-03-30T14:41:21.086792,181.57,457.96,91.05,222.52,unhealthy
3,2025-03-30T14:41:22.087408,73.9,449.48,182.9,265.73,unhealthy
3,2025-03-30T14:41:23.088137,114.96,78.76,49.02,433.88,unhealthy
3,2025-03-30T14:41:24.088962,249.62,358.14,120.18,248.64,unhealthy
3,2025-03-30T14:41:25.089473,134.92,452.22,49.96,246.41,unhealthy
3,2025-03-30T14:41:26.090175,50.51,299.96,56.75,430.0,unhealthy
3,2025-03-30T14:41:27.091023,136.16,207.65,267.06,55.91,unhealthy
3,2025-03-30T14:41:28.091995,189.6,21.39,111.05,248.35,unhealthy
3,2025-03-30T14:41:29.092862,161.64,153.61,39.74,485.69,unhealthy
3,2025-03-30T14:41:30.093572,212.57,377.41,21.01,162.65,unhealthy
3,2025-03-30T14:41:31.094228,155.18,210.11,94.57,447.95,unhealthy
3,2025-03-30T14:41:32.094811,84.71,183.23,234.48,454.44,unhealthy
